ransom_group,file_name,file_link,content
Hive,hive.txt,https://www.ransomware.live/ransomnote/hive/hive.txt,"Your network has been breached and all data were encrypted.
Personal data, financial reports and important documents are ready to disclose.

To decrypt all the data and to prevent exfiltrated files to be disclosed at 
http://hiveleakdbtnp76ulyhi52eag6c6tyc3xw7ez7iqy6wc34gd2nekazyd.onion/
you will need to purchase our decryption software.

Please contact our sales department at:

   http://hivecust6vhekztbqgdnkks64ucehqacge3dij3gyrrpdp57zoq3ooqd.onion/
  
      Login:    [snip]
      Password: [snip]

To get an access to .onion websites download and install Tor Browser at:
   https://www.torproject.org/ (Tor Browser is not related to us)


Follow the guidelines below to avoid losing your data:

 - Do not modify, rename or delete *.key.rrumj files. Your data will be 
   undecryptable.
 - Do not modify or rename encrypted files. You will lose them.
 - Do not report to the Police, FBI, etc. They don't care about your business.
   They simply won't allow you to pay. As a result you will lose everything.
 - Do not hire a recovery company. They can't decrypt without the key. 
   They also don't care about your business. They believe that they are 
   good negotiators, but it is not. They usually fail. So speak for yourself.
 - Do not reject to purchase. Exfiltrated files will be publicly disclosed."
Hunters,Contact Us.txt,https://www.ransomware.live/ransomnote/hunters/Contact%20Us.txt,"_   _ _   _ _   _ _____ _____ ____  ____                                   
 | | | | | | | \ | |_   _| ____|  _ \/ ___|                                  
 | |_| | | | |  \| | | | |  _| | |_) \___ \                                  
 |  _  | |_| | |\  | | | | |___|  _ < ___) |                                 
 |_|_|_|\___/|_|_\_|_|_|_|_____|_|_\_\____/____ ___ ___  _   _    _    _     
 |_ _| \ | |_   _| ____|  _ \| \ | |  / \|_   _|_ _/ _ \| \ | |  / \  | |    
  | ||  \| | | | |  _| | |_) |  \| | / _ \ | |  | | | | |  \| | / _ \ | |    
  | || |\  | | | | |___|  _ <| |\  |/ ___ \| |  | | |_| | |\  |/ ___ \| |___ 
 |___|_| \_| |_| |_____|_| \_\_| \_/_/   \_\_| |___\___/|_| \_/_/   \_\_____|
                                                                             
To contact us follow the instructions:

1) Install and run “Tor Browser” from https://www.torproject.org/download/
2) Go to https://hunters33mmcwww7ek7q5ndahul6nmzmrsumfs6aenicbqon6mxfiqyd.onion/
3) Log in using the credentials: [snip]

---
Don't waste time. Inform your CEO about the incident ASAP. Show Data Leak Site: 
https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/"
Icefire,iFire-readme.txt,https://www.ransomware.live/ransomnote/icefire/iFire-readme.txt,"********************Your network has been infected!!!********************

IMPORTANT : DO NOT DELETE THIS FILE UNTIL ALL YOUR DATA HAVE BEEN RECOVERED!!!

All your important files have been encrypted. Any attempts to restore your files with thrid-party software will be fatal for your files! Restore your data posible only buying private key from us. We have also downloaded a lot of private data from your network. If you do not contact us in a 5 days, we will post information about your breach on our public news webs.

You should get more information on our page, which is located in a Tor hidden network.
1.Download Tor browser - https://www.torproject.org/
2.Install Tor browser
3.Open link in Tor browser : nxx3cy6aee2s53v7v5pxrfv7crfssw7hmgejbj47cv6xuak3bgncllqd.onion
4.Follow the instructions on this page

Your account on our website
*************************************************************************
username:	[snip]
password:	[snip]

ATTENTION:
1.Do not try to recover files yourself, this process can damage your data and recovery will become impossible.
2.Do not waste time trying to find the solution on the internet. The longer you wait, the higher will become the decryption key price.
3.Tor Browser may be blocked in your country or corporate network. Use Tor Browser over VPN."
Industrialspy,README.txt,https://www.ransomware.live/ransomnote/industrialspy/README.txt,"We must inform you that all your company's private data were stolen and will be offered for sale in our market. You can find it in the Tor network using this link: (spyarea23ttlty6qav3ecmbclpqym3p32lksanoypvrqm6j5onstsjad.onion)



The data will be uploaded there within 24 hours. Everyone will have access to it in a ""private"" directory. Our clients can only browse the directories and list filenames, dates of creation\modification and it's sizes. Nobody will have access to your files or an option to download it untill someone will buy it.



You have a one-time-option to keep it hidden from our customers for 3 days. Increasing the time of hiding your data will be depended on our conversation.



You can use the hiding option in the ""Client area"" of our market in the ""Notifications"" page. If you want to activate it you should pass through the authentication using your private account below:



login: [snip]

password: [snip]



If you do not need your private information back, or the private information about your partners\clients, or nobody won't buy it in 7 days it will be moved to the ""free"" partition of our market. In the partition all files are available for free downloading by anyone.



In that case it will appear in the press. So you will suffer from your employees, partners and clients in case of violation of the personal data storage rules.



If it is important for you to keep your previous working temp you should keep your eye on our market and contact with our administration on time.



You are the first who can get back your files and information about revealed vulnarabilities in your corporate network because we respect you, your work and time.



""INDUSTRIAL SPY"" Administration."
Interlock,!!!OPEN_ME!!!.txt,https://www.ransomware.live/ransomnote/interlock/!!!OPEN_ME!!!.txt,"Action Required: Data Breach Notification  

Your Data Is Now Beyond Your Control  

We have taken control of your systems, encrypted your critical files, and extracted sensitive data. This is a pivotal moment for your organization—your actions now will determine the outcome.  

---

What You Need to Understand  
Your data security was compromised because of insufficient protection. As a result:  
1. All access to important files has been restricted through encryption.  
2. We possess confidential business records, personal data, and other critical information.  
3. If you do not respond within 72 hours, we will initiate the public release of your data, creating irreversible damage.  

---

The Risks You Face:  
Failure to act swiftly puts your organization at risk of:  
- Legal violations under GDPR, GLBA, CCPA, HIPAA, NYDFS Cybersecurity Regulation, and DPA 2018.  
- Financial penalties for failing to protect Non-Public Information (NPI).  
- Reputational harm as clients, partners, and the public lose trust in your ability to safeguard their data.  

---

What You Must Do Immediately:  
1. Initiate Communication:  
   - Access our recovery portal using TOR Browser.  
   - Download TOR from [https://www.torproject.org](https://www.torproject.org).  
   - Visit http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion/chat.php, using your Organization ID [snip] to start the negotiation process.

2. Alternative Browser Access:  
   - Use Chrome, Edge, or Firefox to open http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion.ly/chat.php
   - Enter your Organization ID [snip] to receive detailed recovery instructions.  

---

What Happens Next:  
- If we do not hear from you within 72 hours, your data will be exposed to the public and sold to interested parties.  
- The ensuing violations of laws such as GDPR and HIPAA will lead to significant penalties, lawsuits, and regulatory scrutiny.  

---

Your Responsibility:  
Your organization is fully accountable for protecting the data it collects. By neglecting this responsibility, you have allowed this situation to unfold. Your chance to regain control is limited—act decisively to avoid catastrophic outcomes."
Kairos,README_47.txt,https://www.ransomware.live/ransomnote/kairos/README_47.txt,"██╗░░██╗░█████╗░██╗██████╗░░█████╗░░██████╗
██║░██╔╝██╔══██╗██║██╔══██╗██╔══██╗██╔════╝
█████═╝░███████║██║██████╔╝██║░░██║╚█████╗░
██╔═██╗░██╔══██║██║██╔══██╗██║░░██║░╚═══██╗
██║░╚██╗██║░░██║██║██║░░██║╚█████╔╝██████╔╝
╚═╝░░╚═╝╚═╝░░╚═╝╚═╝╚═╝░░╚═╝░╚════╝░╚═════╝░


Your security was breached, allowing us to control your network for WEEKS.
We are not a politically motivated group and we want nothing more than money.
We have downloaded your most SENSITIVE DATA -- if you do not pay, everything will be PUBLISHED and/or SOLD to a third party.

We collect the most valuable and harmful data, such as:

  - Accounting, Finance, Banking, Billing, Statements, HR, Payrolls
  - Legal, Audit & Revenue Reports, Budgets
  - Backups, Source Codes, Credentials, Databases with private data
  - Agreements, NDA, Corporate Contracts, WorkFiles, Employee's private info and agreements, Tax and IRS files
  - Private Correspondence of your Executive Team
  - SSN/Address/Phones/Emails/Driver Licenses/Signatures/Photos/Medical history/etc
  - Any other files with personal & private data

The PUBLICATION of THIS DATA will lead to DISASTROUS CONSEQUENCES for your business

            NEXT STEPS & IMPORTANT NOTES

    CONTACT US As Soon As Possible
 
    Now, in order to start negotiations, you need to do the following:
    - install and run 'Tor Browser' from https://www.torproject.org/download/
    - use 'Tor Browser' open http://nerqnacjmdy3obvevyol7qhazkwkv57dwqvye5v46k5bcujtfa6sduad.onion/
    - enter your Token ID: [snip]

    MAKING a DEAL with us ELIMINATES RISK of PUBLIC DATA DISCLOSURE & LEAKAGE -- we DELETE your info.
    ABSENCE of CONTACT within 3 DAYS leads to FAIL of negotiations & START of DATA PUBLICATION

            YOU'RE IT OFFICER

    Immediately INFORM your executives and show them this file
    Help them to CONTACT with us & be in touch
    REMEMBER: attempt to hide attack or lie to executives always leads to job loss

            YOU'RE REGULAR STAFF

    DO NOT panic and DO NOT DISCLOSE ANY INFO to third-parties
    REMEMBER: investigation always finds an employee-the source of leak

            YOU'RE THE DECISION MAKER

    Do not worry. Making a deal with us helps to fix everything and get up & running FAST.
    
An incomplete list of risks you are facing in case of non-payment:

  - Loss of customer trust and loyalty.
  - Damage to the company's reputation.
  - Legal consequences and compliance fines.
  - Financial losses and costs associated with data recovery.
  - Impact on competitive advantage and market share.
  - Breach of data privacy regulations and laws.
  - Disruption of business operations.
  - Reduced employee morale and productivity.
  - Potential for intellectual property theft.
  - Loss of trade secrets and proprietary information.
 
We will also attack your partners and suppliers using info obtained from your network
It can lead to legal actions against you for data breaches/
If you will not contact us in a timely manner we will start notifying your employees, clients, partners, subcontractors
and any other persons that should know how you treat your own corporate secrets and theirs."
Karakurt,!_karakurt_READ_ME_!.txt,https://www.ransomware.live/ransomnote/karakurt/!_karakurt_READ_ME_!.txt,"=====================================================================
Welcome, this is karakurt team.
=====================================================================
Your network has been breached.

Internal documents and files were stolen.
=====================================================================
PLEASE READ THIS SO YOU CAN CONTACT US!
=====================================================================

Ok, you are reading this - so it means that we have your attention. 
Here's the deal :
1. We breached your internal network and took control over all of your systems.
2. We analyzed and located each piece of more-or-less important files while spending weeks inside.
3. We exfiltrated anything we wanted (the total size of taken data exeeds !200GB!).

You can see the full file-tree of downloaded files near to our note. (file-tree.zip)

You can choose any two files from file-tree and we will provide them to you in confirmation that we have them.

Also, if necessary, we can return your files back after payment.

FAQ:
- Who the hell are you?
- Pretty skilled hackers I guess.

- WHY ARE YOU DOING THIS?!?? 
- Our motivation is purely financial.

- We are going to report this to law enforcement.
- You surely can, but be ready that they will confiscate most of your IT infrastructure, and even if you will later change your mind and decide to pay - they will not let you.

- Who else already knows about the breach?
- Me, You, Nobody else. For now.

- What if I tell you that I do not care and going to ignore this incident.
- That's a very bad choice. If you will not contact us in a timely manner we will start notifying your employees, clients, partners, subcontractors and any other persons that should know how you treat your own corporate secrets and theirs.

- What if I will not contact you even after it?
- Than we shall move forward and start contacting your business competitors and list of anonymous inside traders we deal with, to find out if they are going to pay us for your data. When the list of the people who is interested in such data is formed - the closed online auction starts.

- Noone will buy what you took! I do not believe you!
- If the auction fails - we will just leak everything online, making sure that this leak goes straight to the press. We will make sure that your business will bleed by using any power we have in our posession, both social and technical.

- What happens if I pay?
- Nothing bad will happen. 
	We will remove everything we took from your network and leave you be.
	We will provide the confirmation that the data is deleted.
	We will help you to close technical vulnerabilities you have and provide some insight on how to avoid such incidents if some other perpetrator is interested in you.
	We will never tell anybody about it.

- We understand. We are ready to move forward.
- You will find the Access Code at the end of this file, you will need this one to get in contact with us for further instructions.

To contact us using this ID you should do the following :
1. Download Tor browser - https://www.torproject.org and install it.
2. Open link in TOR browser - https://omx5iqrdbsoitf3q4xexrqw5r5tfw7vp3vl3li3lfo7saabxazshnead.onion
3. Insert Access Code inside the field on the page and click Enter.
4. The chat window will open and we will be able to communicate through a secured channel.

This link is available via ""Tor Browser"" only!

-------ACCESS CODE-------
[snip]
-------ACCESS CODE-------"
Karma,KARMA-ENCRYPTED.txt,https://www.ransomware.live/ransomnote/karma/KARMA-ENCRYPTED.txt,"Your network has been breached by Karma ransomware group.
We have extracted valuable or sensitive data from your network and encrypted the data on your systems. 

Decryption is only possible with a private key that only we posses.
Our group's only aim is to financially benefit from our brief acquaintance,this is a guarantee that we will do what we promise.
Scamming is just bad for business in this line of work.

Contact us to negotiate the terms of reversing the damage we have done and deleting the data we have downloaded.
We advise you not to use any data recovery tools without leaving copies of the initial encrypted file.
You are risking irreversibly damaging the file by doing this. 

If we are not contacted or if we do not reach an agreement we will leak your data to journalists and publish it on our website.
http://3nvzqyo6l4wkrzumzu5aod7zbosq4ipgf7ifgj3hsvbcr5vcasordvqd.onion/

If a ransom is payed we will provide the decryption key and proof that we deleted you data.
When you contact us we will provide you proof that we can decrypt your files and that we have downloaded your data.

How to contact us:

Mikedillov1986@onionmail.org
Kirklord1967@tutanota.com
leonardred1989@protonmail.com"
Knight,How To Restore Your Files.txt,https://www.ransomware.live/ransomnote/knight/How%20To%20Restore%20Your%20Files.txt,">> What happens?
   Your files are encrypted, without our help, it's irreversible. We got all of your confidential data, including business information.If we do not receive payment, we will leak the data(Including your competitors or law enforcement may get them on the web).Of course our disclosure will not reveal the complete document, some confidential information will appear in redacted form, which will not be recoverable on a computer.Everyone needs to be paid for their labor, and if you don't pay for it, your data can only be erased.

>> How to contact with us?
  1. Download and install TOR Browser (https://www.torproject.org/).[If you don't know how to use it, do a Google search!]
  2. Open http://wy35mxvqxff4vufq64v4rrahxltn6ry33hjoogydwti6wbqutjaxrvid.onion/clients/chat/[snip]
  3. Contact us all the time, you may have something unexpected!
  

>> What guarantees?
   As soon as you pay, you can get a comprehensive solution to this problem, and we provide you with a complete  security audit solution to help you strengthen your security measures,and we will delete the data we get from you.Hopefully you can contact us soon for any information you'd like to know!We offer you a free test decryption in our webpage!


>>> Warning! Recovery recommendations.  
  We strongly recommend you to do not MODIFY or REPAIR your files, as this will damage them."
Kraken,_readme_you_ws_hacked_.txt,https://www.ransomware.live/ransomnote/kraken/_readme_you_ws_hacked_.txt,"Hello dear user!

!!! Do not interrupt encryption process, it causes full data loss. !!!

Contact support using the following methods and decrypt one non-important file for free.

Contact us method below:
Use TOR Browser: http://bd56nsu2p5wnosagb7ipzk33efhhufjmc2sy4yqr3upyxulg535gemqd.onion/[snip]"
Kuiper,README_TO_DECRYPT.txt,https://www.ransomware.live/ransomnote/kuiper/README_TO_DECRYPT.txt,"Your network has been compromised! All your important data has been encrypted!

There is  only one way to get your data back to normal:

1. Contact us as soon as possible to avoid damages and losses from your business.
2. Send to us any encrypted file of your choice and your personal key.
3. We will decrypt 1 file for test (maximum file size = 1 MB), its guaranteed that we can decrypt your files.
4. Pay the amount required in order to restore your network back to normal.
5. We will then send you our software to decrypt and will guide you through the whole restoration of your network.

We prefer Monero (XMR) - FIXED PRICE
We accept Bitcoin (BTC) - 20% extra of total payment!

============================================================================================================================

WARNING!
Do not rename encrypted data.
Do not try to decrypt using third party software, it may cause permanent data loss not being able to recover.

============================================================================================================================

Contact information:

In order to contact us, download with the following software: https://qtox.github.io or https://tox.chat/download.html
Then just add us in TOX: D27A7B3711CD1442A8FAC19BB5780FF291101F6286A62AD21E5F7F08BD5F5F1B9803AAC6ECF9

OR

Through email: kuipersupport@onionmail.org
============================================================================================================================

Your personal id: [snip]"
Lambda,LAMBDA_README.txt,https://www.ransomware.live/ransomnote/lambda/LAMBDA_README.txt,"[[=== Lambda Ransomware ===]]

[+] What's happened?
All your files are encrypted and stolen, but you need to follow our instructions. otherwise, you cant return your data (NEVER).

[+] What guarantees?
Its just a business. We absolutely do not care about you and your deals, except getting benefits. If we do not do our work and liabilities - nobody will not cooperate with us. Its not in our interests.
To check the ability of returning files, we decrypt one file for free. That is our guarantee.
If you will not cooperate with our service - for us, its does not matter. But you will lose your time and data, cause just we have the private key. time is much more valuable than money.

[+] Instructions:
a) Download and install Tor Browser from this site: https://www.torproject.org/
b) Open our website: http://nn5ua7gc7jkllpoztymtfcu64yjm7znlsriq3a6v5kw7l6jvirnczyyd.onion
c) Enter this UID in the input: [snip]

!!! DANGER !!!
DON'T try to change files by yourself, DON'T use any third party software for restoring your data or antivirus/edr solutions - its may entail damage of the private key and, as result, The Loss all data.
SPEAK for yourself. Since no one else has the private key, any interfere of third party companies/individuals is tantamount to scamming you.
ONE MORE TIME: Its in your interests to get your files back. From our side, we (the best specialists) make everything for restoring, but please should not interfere.
!!! !!! !!!"
Lapiovra,RansomNote.txt,https://www.ransomware.live/ransomnote/lapiovra/RansomNote.txt,"﻿---=== Welcome. Again. ===---


[+] Whats Happen? [+]


Your files are encrypted, and currently unavailable. You can check it: all files on your system has extension [rand].
By the way, everything is possible to recover (restore), but you need to follow our instructions. Otherwise, you cant return your data (NEVER).


[+] What guarantees? [+]


Its just a business. We absolutely do not care about you and your deals, except getting benefits. If we do not do our work and liabilities - nobody will not cooperate with us. Its not in our interests.
To check the ability of returning files, You should go to our website. There you can decrypt one file for free. That is our guarantee.
If you will not cooperate with our service - for us, its does not matter. But you will lose your time and data, cause just we have the private key. In practise - time is much more valuable than money.


[+] How to get access on website? [+]


You have two ways:


1) [Recommended] Using a TOR browser!
  a) Download and install TOR browser from this site: https://torproject.org/
  b) Open our website: http://et22fibzuzfyzgurm35sttm52qbzvdgzy5qhzy46a3gmkrrht3lec5ad.onion


Warning: secondary website can be blocked, thats why first variant much better and more available.


When you open our website, put the following data in the input form:
Key: [snip]


-----------------------------------------------------------------------------------------


!!! DANGER !!!
DONT try to change files by yourself, DONT use any third party software for restoring your data or antivirus solutions - its may entail damge of the private key and, as result, The Loss all data.
!!! !!! !!!
ONE MORE TIME: Its in your interests to get your files back. From our side, we (the best specialists) make everything for restoring, but please should not interfere."
Lilith,lilith.txt,https://www.ransomware.live/ransomnote/lilith/lilith.txt,"All your important files have been encrypted and stolen!

Contact us for price and get decryption software.

You have 3 days to contact us for negotiation.
If you don't contact within three days, we'll start leaking data.

1) Contact our tox.
Tox download address: hxxps://tox.chat/
Our poison ID:

[snip]

* Note that this server is available via Tor browser only

Follow the instructions to open the link:
1. Type the addres ""hxxps://www.torproject.org"" in your Internet browser. It opens the Tor site.
2. Press ""Download Tor"", then press ""Download Tor Browser Bundle"", install and run it.
3. Now you have Tor browser. In the Tor Browser open :

http://yeuajcizwytgmrntijhxphs6wn5txp2prs6rpndafbsapek3zd4ubcid.onion"
Linkc,!README!.TXT,https://www.ransomware.live/ransomnote/linkc/!README!.TXT,"Sensitive data on your network was exfiltrated and encrypted.

Please contact us for more information:

1) Get Tor Browser:
https://www.torproject.org/download

2) Log in to:
http://xs4psqhvekjle3qwyiav7dzccuo4ylw2eylvd3peuqrld74kzzjzhcyd.onion/?secret=[snip]"
Locky,_Locky_recover_instructions.txt,https://www.ransomware.live/ransomnote/locky/_Locky_recover_instructions.txt,"!!! IMPORTANT INFORMATION !!!!

All of your files are encrypted with RSA-2048 and AES-128 ciphers.
More information about the RSA and AES can be found here:
    https://en.wikipedia.org/wiki/RSA_(cryptosystem)
    https://en.wikipedia.org/wiki/Advanced_Encryption_Standard
    
Decrypting of your files is only possible with the private key and decrypt program, which is on our secret server.
To receive your private key follow one of the links:
    1. http://6dtxgqam4crv6rr6.tor2web.org/[snip]
    2. http://6dtxgqam4crv6rr6.onion.to/[snip]
    3. http://6dtxgqam4crv6rr6.onion.cab/[snip]
    4. http://6dtxgqam4crv6rr6.onion.link/[snip]

If all of this addresses are not available, follow these steps:
    1. Download and install Tor Browser: https://www.torproject.org/download/download-easy.html
    2. After a successful installation, run the browser and wait for initialization.
    3. Type in the address bar: 6dtxgqam4crv6rr6.onion/[snip] 
    4. Follow the instructions on the site.

!!! Your personal identification ID: [snip] !!!"
Lv,lv.txt,https://www.ransomware.live/ransomnote/lv/lv.txt,"=== Welcome to LV ===

[+] What's Happened? [+]

Your files have been encrypted and currently unavailable. You can check it. All files in your system have gfiez7d7x extension. By the way, everything is possible to recover (restore) but you should follow our instructions. Otherwise you can NEVER return your data.

[+] ATTENTION. YOUR DATA 80GB IS LEAKED [+]

All your important documents was downloaded.

Data leaked included:
- Finance
- Accounting
- Bank Documents
- Insurances
- Clients Bases

If you do not contact us within 72 hours, the incident will appear on a public blog read by the U.S. and world media at this link:

http://rbvuetuneohce3ouxjlbxtimyyxokb4btncxjbo44fbgxqy7tskinwad.onion/post/[snip]

[+] What are our guarantees? [+]

It's just a business and we care only about getting benefits. If we don't meet our obligations, nobody will deal with us. It doesn't hold our interest. So you can check the ability to restore your files. For this purpose you should visit our website where you can decrypt one file for free. That is our guarantee.
It doesn't metter for us whether you cooperate with us or not. But if you don't, you'll lose your time and data cause only we have the private key to decrypt your files. In practice - time is much more valuable than money.

[+] How to get access to our website? [+]

Use TOR browser:
  1. Download and install TOR browser from this site: https://torproject.org/
  2. Visit our website: http://l55ysq5qjpin2vq23ul3gc3h62vp4wvenl7ov6fcn65vir7kc7gb5fyd.onion

When you visit our website, put the following data into the input form:
Key:


[snip]

!!! DANGER !!!
DON'T try to change files by yourself, DON'T use any third party software or antivirus solutions to  restore your data - it may entail the private key damage and as a result all your data loss!
!!! !!! !!!
ONE MORE TIME: It's in your best interests to get your files back. From our side we (the best specialists in this sphere) ready to make everything for restoring but please do not interfere.
!!! !!! !!!"
Lynx,README.txt,https://www.ransomware.live/ransomnote/lynx/README.txt,"Your data is stolen and encrypted.
Your unique identificator is [snip]
Use this TOR site to contact with us:
http://lynxch2k5xi35j7hlbmwl7d6u2oz4vp2wqp6qkwol624cod3d6iqiyqd.onion/login

Use this email to contact with us:
martina.lestariid1898@proton.me

Our blog
 ~ TOR Network: http://lynxbllrfr5262yvbgtqoyq76s7mpztcqkv6tjjxgpilpma7nyoeohyd.onion/disclosures
 ~ Mirror #1: http://lynxblog.net/"
Magniber,magniber.txt,https://www.ransomware.live/ransomnote/magniber/magniber.txt,"ALL YOUR DOCUMENTS PHOTOS DATABASES AND OTHER IMPORTANT FILES HAVE BEEN ENCRYPTED!
 ====================================================================================================
 Your files are NOT damaged! Your files are modified only. This modification is reversible.

 The only 1 way to decrypt your files is to receive the private key and decryption program.

 Any attempts to restore your files with the third party software will be fatal for your files!
 ====================================================================================================
 To receive the private key and decryption program follow the instructions below:

 1. Download ""Tor Browser"" from https://www.torproject.org/ and install it.

 2. In the ""Tor Browser"" open your personal page here:


 http://1cd05248c2diffczd.zgpnnj5ikwfugnfvmxzn3qaafstcrdwue4eevw2lzx57rx5bfkia6ryd.onion/[snip]


 Note! This page is available via ""Tor Browser"" only.
 ====================================================================================================
 Also you can use temporary addresses on your personal page without using ""Tor Browser"":


 http://1cd05248c2diffczd.ohroot.icu/[snip]

 http://1cd05248c2diffczd.allrids.art/[snip]

 http://1cd05248c2diffczd.madsell.cyou/[snip]

 http://1cd05248c2diffczd.weruns.quest/[snip]


 Note! There are temporary addresses! They will be available for a limited amount of time!"
Makop,+README-WARNING+.txt,https://www.ransomware.live/ransomnote/makop/+README-WARNING+.txt,"All of your files have been encrypted. Your backup files as well. We have exfiltrated tons of your private data to our servers including data of your clients
Read on. In order to restore your operations avoid leaking/selling your data and keep your business reputation intact contact us directly on the below TOX ID as soon as possible.

1) TOX Download: https://tox.chat/
2) TOX ID: 4A7F41CC6A5B87AF99450066F313C224D4E0E5501414670A8C5B802403E6292F9A8D1936A9F0
3) Install TOX and add the TOX ID in the step 2
4) Share your personal ID over TOX chat (Do not send hello without your personal ID provided below)

Upon contacting us proof will be provided that we can decrypt your data and samples of exfiltrated confidential information will also be provided.

Although its not our intention if you do not cooperate we will not hesitate to make your data public including any confidential data sell to your competitors/bidders or send your clients their data just to make you look really bad and lose your clients trust or even worse being prosecuted for not telling your affected clients that their data has been compromised.

Talking to law enforcement will only ensure that you don't get a decryption key and put your business reputation on the line.

Follow the guidelines below to avoid losing your data:

* Do not rename encrypted files.
* Do not try to decrypt your data using third party software it may cause permanent data loss.
* Do not report to the Police, FBI, etc. They don't care about your business.
They simply won't allow you to pay. As a result you will lose everything.
* Do not hire a recovery company. They can't decrypt without the key.
They also don't care about your business. They believe that they are
good negotiators, but it is not. They usually fail. So speak for yourself.
* Do not reject to purchase. Exfiltrated files will be publicly disclosed.

YOUR PERSONAL ID: [snip]"
Mallox,FILE RECOVERY.txt,https://www.ransomware.live/ransomnote/mallox/FILE%20RECOVERY.txt,"Hello

Your files are encrypted and can not be used
To return your files in work condition you need decryption tool
Follow the instructions to decrypt all your data

Do not try to change or restore files yourself, this will break them
If you want, on our site you can decrypt one file for free. Free test decryption allowed only for not valuable file with size less than 3MB

How to get decryption tool:
1) Download and install TOR browser by this link: https://www.torproject.org/download/
2) If TOR blocked in your country and you can't access to the link then use any VPN software
3) Run TOR browser and open the site: wtyafjyhwqrgo4a45wdvvwhen3cx4euie73qvlhkhvlrexljoyuklaad.onion/mallox/privateSignin
4) Copy your private ID in the input field. Your Private key: [snip]
5) You will see payment information and we can make free test decryption here

Our blog of leaked companies:
wtyafjyhwqrgo4a45wdvvwhen3cx4euie73qvlhkhvlrexljoyuklaad.onion

If you are unable to contact us through the site, then you can email us: mallox.resurrection@onionmail.org
Waiting for a response via mail can be several days. Do not use it if you have not tried contacting through the site."
Maze,DECRYPT-FILES.txt,https://www.ransomware.live/ransomnote/maze/DECRYPT-FILES.txt,"Attention!

----------------------------
| What happened?
----------------------------

All your files, documents, photos, databases, and other important data are safely encrypted with reliable algorithms.
You cannot access the files right now. But do not worry. You have a chance! It is easy to recover in a few steps.

----------------------------
| How to get my files back?
----------------------------

The only method to restore your files is to purchase a unique for you private key which is securely stored on our servers. 
To contact us and purchase the key you have to visit our website in a hidden TOR network.

There are general 2 ways to reach us:

1) [Recommended] Using hidden TOR network.

  a) Download a special TOR browser: https://www.torproject.org/
  b) Install the TOR Browser.
  c) Open the TOR Browser.
  d) Open our website in the TOR browser: http://aoacugmutagkwctu.onion/[snip]
  e) Follow the instructions on this page. 

2) If you have any problems connecting or using TOR network

  a) Open our website: https://mazedecrypt.top/[snip]
  b) Follow the instructions on this page.

Warning: the second (2) method can be blocked in some countries. That is why the first (1) method is recommended to use. 

On this page, you will see instructions on how to make a free decryption test and how to pay.
Also it has a live chat with our operators and support team.

----------------------------
| What about guarantees?
----------------------------

We understand your stress and worry.
So you have a FREE opportunity to test a service by instantly decrypting for free three files on your computer!
If you have any problems our friendly support team is always here to assist you in a live chat!


-------------------------------------------------------------------------------
THIS IS A SPECIAL BLOCK WITH A PERSONAL AND CONFIDENTIAL INFORMATION! DO NOT TOUCH IT WE NEED IT TO IDENTIFY AND AUTHORIZE YOU
---BEGIN MAZE KEY---
[snip]
---END MAZE KEY---"
